raw_filename,degraded_filename,restored_filename,degradation_type,predicted_problem,mse_degraded,mse_restored,mse_improvement,psnr_degraded,psnr_restored,psnr_improvement,ssim_degraded,ssim_restored,ssim_improvement,comparison_path
raw_0016.png,deg_0016_color_shift.png,res_0016_color_shift.png,color_shift,normal,434.43701171875,434.43701171875,0.0,21.75153543134978,21.75153543134978,0.0,0.9969321489334106,0.9969321489334106,0.0,comparisons\color_shift\cmp_0016_color_shift.png
raw_0017.png,deg_0017_dark.png,res_0017_dark.png,dark,dark,3698.67333984375,1263.004150390625,2435.669189453125,12.450343839639352,17.116755831638983,4.666411991999631,0.689826488494873,0.9316691756248474,0.24184268712997437,comparisons\dark\cmp_0017_dark.png
raw_0017.png,deg_0017_low_contrast.png,res_0017_low_contrast.png,low_contrast,low_contrast,1903.8426513671875,1380.6842041015625,523.158447265625,15.334493088713387,16.729860045915853,1.3953669572024658,0.7648280262947083,0.8334525227546692,0.06862449645996094,comparisons\low_contrast\cmp_0017_low_contrast.png
raw_0017.png,deg_0017_blurry.png,res_0017_blurry.png,blurry,blurry,82.30684661865234,76.00072479248047,6.306121826171875,28.976443977695507,29.322626268519368,0.34618229082386165,0.8963990211486816,0.9021865129470825,0.005787491798400879,comparisons\blurry\cmp_0017_blurry.png
raw_0017.png,deg_0017_noisy.png,res_0017_noisy.png,noisy,noisy,538.7861328125,116.59005737304688,422.1960754394531,20.816639514719597,27.46418844854294,6.647548933823344,0.33938372135162354,0.6972388625144958,0.3578551411628723,comparisons\noisy\cmp_0017_noisy.png
raw_0017.png,deg_0017_color_shift.png,res_0017_color_shift.png,color_shift,dark,500.5003356933594,1334.0008544921875,-833.5005187988281,21.136759877644117,16.879242531006312,-4.257517346637805,0.9933607578277588,0.8860524296760559,-0.10730832815170288,comparisons\color_shift\cmp_0017_color_shift.png
raw_0018.png,deg_0018_dark.png,res_0018_dark.png,dark,dark,6457.84912109375,2370.712646484375,4087.136474609375,10.029924667711397,14.382014444304794,4.352089776593397,0.6469643712043762,0.858942985534668,0.21197861433029175,comparisons\dark\cmp_0018_dark.png
raw_0018.png,deg_0018_low_contrast.png,res_0018_low_contrast.png,low_contrast,low_contrast,1335.091064453125,620.6988525390625,714.3922119140625,16.87569471616246,20.20199418344466,3.326299467282201,0.8257033824920654,0.9669315218925476,0.14122813940048218,comparisons\low_contrast\cmp_0018_low_contrast.png
raw_0018.png,deg_0018_blurry.png,res_0018_blurry.png,blurry,blurry,248.96585083007812,232.294677734375,16.671173095703125,24.16940579286786,24.470411013779263,0.3010052209114029,0.7703925967216492,0.7821695804595947,0.011776983737945557,comparisons\blurry\cmp_0018_blurry.png
raw_0018.png,deg_0018_noisy.png,res_0018_noisy.png,noisy,noisy,579.2059326171875,173.05857849121094,406.14735412597656,20.502473593195095,25.748872287832366,5.246398694637271,0.48462507128715515,0.7367830872535706,0.2521580159664154,comparisons\noisy\cmp_0018_noisy.png
raw_0018.png,deg_0018_color_shift.png,res_0018_color_shift.png,color_shift,normal,775.4135131835938,775.4135131835938,0.0,19.23546995651542,19.23546995651542,0.0,0.9962580800056458,0.9962580800056458,0.0,comparisons\color_shift\cmp_0018_color_shift.png
raw_0019.png,deg_0019_dark.png,res_0019_dark.png,dark,dark,7109.3876953125,2554.188720703125,4555.198974609375,9.61248162669517,14.058273781472401,4.445792154777232,0.6834156513214111,0.880878210067749,0.1974625587463379,comparisons\dark\cmp_0019_dark.png
raw_0019.png,deg_0019_low_contrast.png,res_0019_low_contrast.png,low_contrast,low_contrast,1143.0904541015625,816.5496215820312,326.54083251953125,17.54999762876085,19.010977789912555,1.4609801611517064,0.8989539742469788,0.9759055972099304,0.07695162296295166,comparisons\low_contrast\cmp_0019_low_contrast.png
raw_0019.png,deg_0019_blurry.png,res_0019_blurry.png,blurry,blurry,95.05035400390625,88.4514389038086,6.598915100097656,28.351266221845254,28.663754585808896,0.31248836396364155,0.867759108543396,0.8744200468063354,0.006660938262939453,comparisons\blurry\cmp_0019_blurry.png
raw_0019.png,deg_0019_noisy.png,res_0019_noisy.png,noisy,noisy,587.2036743164062,136.26971435546875,450.9339599609375,20.442915964354626,26.786810153031766,6.34389418867714,0.36023756861686707,0.6966249346733093,0.33638736605644226,comparisons\noisy\cmp_0019_noisy.png
raw_0019.png,deg_0019_color_shift.png,res_0019_color_shift.png,color_shift,normal,927.129150390625,927.129150390625,0.0,18.459401246790296,18.459401246790296,0.0,0.9966418743133545,0.9966418743133545,0.0,comparisons\color_shift\cmp_0019_color_shift.png
raw_0020.png,deg_0020_dark.png,res_0020_dark.png,dark,dark,7984.8017578125,3431.9140625,4552.8876953125,9.108162226798042,12.775439565890634,3.6672773390925926,0.7132123708724976,0.8964481949806213,0.18323582410812378,comparisons\dark\cmp_0020_dark.png
raw_0020.png,deg_0020_low_contrast.png,res_0020_low_contrast.png,low_contrast,low_contrast,2643.53662109375,2638.445068359375,5.091552734375,13.908950297739244,13.917323041424298,0.008372743685054473,0.9491681456565857,0.9660075902938843,0.016839444637298584,comparisons\low_contrast\cmp_0020_low_contrast.png
raw_0020.png,deg_0020_blurry.png,res_0020_blurry.png,blurry,low_contrast,60.462890625,510.1715393066406,-449.7086486816406,30.31591454670547,21.053641336949628,-9.262273209755843,0.9158748984336853,0.8575093150138855,-0.058365583419799805,comparisons\blurry\cmp_0020_blurry.png
raw_0020.png,deg_0020_noisy.png,res_0020_noisy.png,noisy,low_contrast,486.5384521484375,2010.9072265625,-1524.3687744140625,21.25963191708625,15.096883260351534,-6.162748656734715,0.2845478653907776,0.1176120936870575,-0.1669357717037201,comparisons\noisy\cmp_0020_noisy.png
